,id,textBook,grade,articleId,Page,sentenceId,sentence,mask_id,masked_Word,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
3703,279,NH,1,19,P88,28,She’s very famous in the U.K.,2,’s,[CLS],She,[MASK],very,famous,in,the,U.K.,[SEP],,,,,,,,,,,,,,,,,
3704,282,NH,1,20,P90,2,"Our school is in Midori City, Japan.",3,is,[CLS],Our,school,[MASK],in,Midori,City,",",Japan,.,[SEP],,,,,,,,,,,,,,,
3705,283,NH,1,20,P90,3,It’s 50 years old.,2,’s,[CLS],It,[MASK],50,years,old,.,[SEP],,,,,,,,,,,,,,,,,,
3706,285,NH,1,20,P90,5,These are pictures from our school festival.,2,are,[CLS],These,[MASK],pictures,from,our,school,festival,.,[SEP],,,,,,,,,,,,,,,,
3707,288,NH,1,21,P94,1,It’s almost noon.,2,’s,[CLS],It,[MASK],almost,noon,.,[SEP],,,,,,,,,,,,,,,,,,,
3708,290,NH,1,21,P94,3,We’re waiting for him.,2,’re,[CLS],We,[MASK],waiting,for,him,.,[SEP],,,,,,,,,,,,,,,,,,
3709,291,NH,1,21,P94,4,Kota is drinking water.,2,is,[CLS],Kota,[MASK],drinking,water,.,[SEP],,,,,,,,,,,,,,,,,,,
3710,292,NH,1,21,P94,5,Deepa is watching the cook.,2,is,[CLS],Deepa,[MASK],watching,the,cook,.,[SEP],,,,,,,,,,,,,,,,,,
3711,293,NH,1,21,P94,6,Saki and Alex are talking about the menu.,4,are,[CLS],Saki,and,Alex,[MASK],talking,about,the,menu,.,[SEP],,,,,,,,,,,,,,,
3712,294,NH,1,21,P94,7,"Oh, Mike is coming.",4,is,[CLS],Oh,",",Mike,[MASK],coming,.,[SEP],,,,,,,,,,,,,,,,,,
3713,295,NH,1,21,P96,8,It’s very crowded.,2,’s,[CLS],It,[MASK],very,crowded,.,[SEP],,,,,,,,,,,,,,,,,,,
3714,296,NH,1,21,P96,9,What are the people watching?,2,are,[CLS],What,[MASK],the,people,watching,?,[SEP],,,,,,,,,,,,,,,,,,
3715,297,NH,1,21,P96,10,"They’re watching henmen, a traditional Chinese art.",2,’re,[CLS],They,[MASK],watching,henmen,",",a,traditional,Chinese,art,.,[SEP],,,,,,,,,,,,,,
3716,299,NH,1,21,P96,12,The man is changing his masks so fast.,3,is,[CLS],The,man,[MASK],changing,his,masks,so,fast,.,[SEP],,,,,,,,,,,,,,,
3717,300,NH,1,21,P96,13,"Are you taking pictures, Kota?",1,Are,[CLS],[MASK],you,taking,pictures,",",Kota,?,[SEP],,,,,,,,,,,,,,,,,
3718,301,NH,1,21,P96,14,"No, I’m not.",4,’m,[CLS],No,",",I,[MASK],not,.,[SEP],,,,,,,,,,,,,,,,,,
3719,302,NH,1,21,P96,15,I’m taking a video.,2,’m,[CLS],I,[MASK],taking,a,video,.,[SEP],,,,,,,,,,,,,,,,,,
3720,305,NH,1,21,P98,18,"Oh, they’re easy.",4,’re,[CLS],Oh,",",they,[MASK],easy,.,[SEP],,,,,,,,,,,,,,,,,,
3721,306,NH,1,21,P98,19,Be careful.,1,Be,[CLS],[MASK],careful,.,[SEP],,,,,,,,,,,,,,,,,,,,,
3722,307,NH,1,21,P98,20,They’re not so easy.,2,’re,[CLS],They,[MASK],not,so,easy,.,[SEP],,,,,,,,,,,,,,,,,,
3723,312,NH,1,21,P98,25,Two of them are wrong.,4,are,[CLS],Two,of,them,[MASK],wrong,.,[SEP],,,,,,,,,,,,,,,,,,
3724,315,NH,1,22,P100,2,I'm looking for Midori Station.,2,'m,[CLS],I,[MASK],looking,for,Midori,Station,.,[SEP],,,,,,,,,,,,,,,,,
3725,317,NH,1,22,P100,4,I'm looking for Midori Station.,2,'m,[CLS],I,[MASK],looking,for,Midori,Station,.,[SEP],,,,,,,,,,,,,,,,,
3726,321,NH,1,22,P100,8,It’s by City Hospital.,2,’s,[CLS],It,[MASK],by,City,Hospital,.,[SEP],,,,,,,,,,,,,,,,,,
3727,323,NH,1,22,P100,10,You're welcome.,2,'re,[CLS],You,[MASK],welcome,.,[SEP],,,,,,,,,,,,,,,,,,,,
3728,334,NH,1,24,P106,3,How are you?,2,are,[CLS],How,[MASK],you,?,[SEP],,,,,,,,,,,,,,,,,,,,
3729,335,NH,1,24,P106,4,I am in a hotel in Boston with my family.,2,am,[CLS],I,[MASK],in,a,hotel,in,Boston,with,my,family,.,[SEP],,,,,,,,,,,,,
3730,336,NH,1,24,P106,5,Haruki is sleeping.,2,is,[CLS],Haruki,[MASK],sleeping,.,[SEP],,,,,,,,,,,,,,,,,,,,
3731,339,NH,1,24,P106,8,I am so excited!,2,am,[CLS],I,[MASK],so,excited,!,[SEP],,,,,,,,,,,,,,,,,,,
3732,345,NH,1,25,P108,1,This is Boston Common.,2,is,[CLS],This,[MASK],Boston,Common,.,[SEP],,,,,,,,,,,,,,,,,,,
3733,351,NH,1,25,P108,7,Who’s that?,2,’s,[CLS],Who,[MASK],that,?,[SEP],,,,,,,,,,,,,,,,,,,,
3734,354,NH,1,25,P108,10,Who is he?,2,is,[CLS],Who,[MASK],he,?,[SEP],,,,,,,,,,,,,,,,,,,,
3735,355,NH,1,25,P108,11,He’s Benjamin Franklin.,2,’s,[CLS],He,[MASK],Benjamin,Franklin,.,[SEP],,,,,,,,,,,,,,,,,,,
3736,356,NH,1,25,P108,12,He’s one of the Founding Fathers of America.,2,’s,[CLS],He,[MASK],one,of,the,Founding,Fathers,of,America,.,[SEP],,,,,,,,,,,,,,
3737,359,NH,1,25,P110,15,"Oh, that’s OK.",4,’s,[CLS],Oh,",",that,[MASK],OK,.,[SEP],,,,,,,,,,,,,,,,,,
3738,370,NH,1,25,P110,26,It’s dangerous.,2,’s,[CLS],It,[MASK],dangerous,.,[SEP],,,,,,,,,,,,,,,,,,,,
3739,375,NH,1,26,P112,2,It’s hot.,2,’s,[CLS],It,[MASK],hot,.,[SEP],,,,,,,,,,,,,,,,,,,,
3740,379,NH,1,26,P112,6,I'm making tempura.,2,'m,[CLS],I,[MASK],making,tempura,.,[SEP],,,,,,,,,,,,,,,,,,,
3741,380,NH,1,26,P112,7,"Erika, dinner is ready.  ",4,is,[CLS],Erika,",",dinner,[MASK],ready,.,[SEP],,,,,,,,,,,,,,,,,,
3742,383,NH,1,26,P112,10,I'm coming.,2,'m,[CLS],I,[MASK],coming,.,[SEP],,,,,,,,,,,,,,,,,,,,
3743,398,NH,1,28,P118,7,We’re a great team.,2,’re,[CLS],We,[MASK],a,great,team,.,[SEP],,,,,,,,,,,,,,,,,,
3744,411,NH,1,29,P120,12,I’m so happy.,2,’m,[CLS],I,[MASK],so,happy,.,[SEP],,,,,,,,,,,,,,,,,,,
3745,416,NH,1,30,P122,3,I am in Shimane now.  ,2,am,[CLS],I,[MASK],in,Shimane,now,.,[SEP],,,,,,,,,,,,,,,,,,
3746,422,NH,1,30,P122,9,It is raining now and a little cold.  ,2,is,[CLS],It,[MASK],raining,now,and,a,little,cold,.,[SEP],,,,,,,,,,,,,,,
3747,423,NH,1,30,P122,10,But Matsue is a beautiful city.  ,3,is,[CLS],But,Matsue,[MASK],a,beautiful,city,.,[SEP],,,,,,,,,,,,,,,,,
3748,424,NH,1,30,P122,11,I am having a great time.,2,am,[CLS],I,[MASK],having,a,great,time,.,[SEP],,,,,,,,,,,,,,,,,
3749,434,NH,1,32,P128,4,"One hunter said, I’m hungry.  ",6,’m,[CLS],One,hunter,said,",",I,[MASK],hungry,.,[SEP],,,,,,,,,,,,,,,,
3750,443,NH,1,32,P129,14,"That’s strange, one hunter said.  ",2,’s,[CLS],That,[MASK],strange,",",one,hunter,said,.,[SEP],,,,,,,,,,,,,,,,
3751,444,NH,1,32,P129,15,We’re not making orders.  ,2,’re,[CLS],We,[MASK],not,making,orders,.,[SEP],,,,,,,,,,,,,,,,,,
3752,445,NH,1,32,P129,16,Those messages are orders from this restaurant! ,3,are,[CLS],Those,messages,[MASK],orders,from,this,restaurant,!,[SEP],,,,,,,,,,,,,,,,
3753,448,NH,1,32,P129,18,We’re the food!  ,2,’re,[CLS],We,[MASK],the,food,!,[SEP],,,,,,,,,,,,,,,,,,,
3754,450,NH,1,32,P129,20,Those eyes are watching us!,3,are,[CLS],Those,eyes,[MASK],watching,us,!,[SEP],,,,,,,,,,,,,,,,,,
3755,453,NH,1,32,P129,23,Where is the restaurant?  ,2,is,[CLS],Where,[MASK],the,restaurant,?,[SEP],,,,,,,,,,,,,,,,,,,
3756,454,NH,1,32,P129,24,It’s not there.  ,2,’s,[CLS],It,[MASK],not,there,.,[SEP],,,,,,,,,,,,,,,,,,,
3757,458,NH,2,1,P4,2,I'm Ando Saki.,2,'m,[CLS],I,[MASK],Ando,Saki,.,[SEP],,,,,,,,,,,,,,,,,,,
3758,460,NH,2,1,P4,4,This is a picture of a dinosaur museum.,2,is,[CLS],This,[MASK],a,picture,of,a,dinosaur,museum,.,[SEP],,,,,,,,,,,,,,,
3759,474,NH,2,2,P6,2,Midori stationery shop is having a sale.,4,is,[CLS],Midori,stationery,shop,[MASK],having,a,sale,.,[SEP],,,,,,,,,,,,,,,,
3760,475,NH,2,2,P6,3,This pen was 150 yen last week.,3,was,[CLS],This,pen,[MASK],150,yen,last,week,.,[SEP],,,,,,,,,,,,,,,,
3761,476,NH,2,2,P6,4,Now it's 100 yen.,3,'s,[CLS],Now,it,[MASK],100,yen,.,[SEP],,,,,,,,,,,,,,,,,,
3762,477,NH,2,2,P6,5,Five notebooks were 500 yen.,3,were,[CLS],Five,notebooks,[MASK],500,yen,.,[SEP],,,,,,,,,,,,,,,,,,
3763,478,NH,2,2,P6,6,Now they're 400 yen.,3,'re,[CLS],Now,they,[MASK],400,yen,.,[SEP],,,,,,,,,,,,,,,,,,
3764,480,NH,2,3,P8,1,"Are you ready, Deepa?",1,Are,[CLS],[MASK],you,ready,",",Deepa,?,[SEP],,,,,,,,,,,,,,,,,,
3765,485,NH,2,3,P8,6,What were you doing?,2,were,[CLS],What,[MASK],you,doing,?,[SEP],,,,,,,,,,,,,,,,,,,
3766,486,NH,2,3,P8,7,I was looking for my pencil case.,2,was,[CLS],I,[MASK],looking,for,my,pencil,case,.,[SEP],,,,,,,,,,,,,,,,
3767,488,NH,2,3,P8,9,It's nice.,2,'s,[CLS],It,[MASK],nice,.,[SEP],,,,,,,,,,,,,,,,,,,,
3768,493,NH,2,4,P10,3,I'm Judy Smith from the United States.,2,'m,[CLS],I,[MASK],Judy,Smith,from,the,United,States,.,[SEP],,,,,,,,,,,,,,,
3769,494,NH,2,4,P10,4,I'm in the seventh grade.,2,'m,[CLS],I,[MASK],in,the,seventh,grade,.,[SEP],,,,,,,,,,,,,,,,,
3770,496,NH,2,4,P10,6,Is it the same in Japan?,1,Is,[CLS],[MASK],it,the,same,in,Japan,?,[SEP],,,,,,,,,,,,,,,,,
3771,500,NH,2,4,P10,10,It was fun!,2,was,[CLS],It,[MASK],fun,!,[SEP],,,,,,,,,,,,,,,,,,,,
3772,502,NH,2,4,P12,12,I was surprised.,2,was,[CLS],I,[MASK],surprised,.,[SEP],,,,,,,,,,,,,,,,,,,,
3773,503,NH,2,4,P12,13,Your school is different from ours.,3,is,[CLS],Your,school,[MASK],different,from,ours,.,[SEP],,,,,,,,,,,,,,,,,
3774,509,NH,2,4,P12,19,I was sleeping then!,2,was,[CLS],I,[MASK],sleeping,then,!,[SEP],,,,,,,,,,,,,,,,,,,
3775,510,NH,2,4,P12,20,"Now you're sleeping, right?",3,'re,[CLS],Now,you,[MASK],sleeping,",",right,?,[SEP],,,,,,,,,,,,,,,,,
3776,511,NH,2,4,P12,21,"We live far away from each other, but we can be friends.",12,be,[CLS],We,live,far,away,from,each,other,",",but,we,can,[MASK],friends,.,[SEP],,,,,,,,,,
3777,517,NH,2,5,P16,5,It was exciting.,2,was,[CLS],It,[MASK],exciting,.,[SEP],,,,,,,,,,,,,,,,,,,,
3778,521,NH,2,5,P16,9,"Other people were fishing there, too.",3,were,[CLS],Other,people,[MASK],fishing,there,",",too,.,[SEP],,,,,,,,,,,,,,,,
3779,525,NH,2,6,P18,2,What are your plans for the holidays?,2,are,[CLS],What,[MASK],your,plans,for,the,holidays,?,[SEP],,,,,,,,,,,,,,,,
3780,526,NH,2,6,P18,3,I'm going to visit the U.K. next week.,2,'m,[CLS],I,[MASK],going,to,visit,the,U.K.,next,week,.,[SEP],,,,,,,,,,,,,,
3781,527,NH,2,6,P18,4,My sister and I are going to see many things.,5,are,[CLS],My,sister,and,I,[MASK],going,to,see,many,things,.,[SEP],,,,,,,,,,,,,
3782,531,NH,2,6,P20,8,Here you are.,3,are,[CLS],Here,you,[MASK],.,[SEP],,,,,,,,,,,,,,,,,,,,
3783,532,NH,2,6,P20,9,What's the purpose of your visit?,2,'s,[CLS],What,[MASK],the,purpose,of,your,visit,?,[SEP],,,,,,,,,,,,,,,,
3784,534,NH,2,6,P20,11,How long are you going to stay?,3,are,[CLS],How,long,[MASK],you,going,to,stay,?,[SEP],,,,,,,,,,,,,,,,
3785,536,NH,2,6,P20,13,Where are you going to stay?,2,are,[CLS],Where,[MASK],you,going,to,stay,?,[SEP],,,,,,,,,,,,,,,,,
3786,542,NH,2,6,P22,19,It's about 150 years old.,2,'s,[CLS],It,[MASK],about,150,years,old,.,[SEP],,,,,,,,,,,,,,,,,
3787,545,NH,2,6,P22,22,He was a very big man.,2,was,[CLS],He,[MASK],a,very,big,man,.,[SEP],,,,,,,,,,,,,,,,,
3788,546,NH,2,6,P22,23,"Now, we're going to ride that big Ferris wheel.",4,'re,[CLS],Now,",",we,[MASK],going,to,ride,that,big,Ferris,wheel,.,[SEP],,,,,,,,,,,,
3789,547,NH,2,6,P22,24,It's about 20 years old.,2,'s,[CLS],It,[MASK],about,20,years,old,.,[SEP],,,,,,,,,,,,,,,,,
3790,549,NH,2,6,P22,26,It's 135 meters tall.,2,'s,[CLS],It,[MASK],135,meters,tall,.,[SEP],,,,,,,,,,,,,,,,,,
3791,552,NH,2,6,P22,29,It's really interesting.,2,'s,[CLS],It,[MASK],really,interesting,.,[SEP],,,,,,,,,,,,,,,,,,,
3792,553,NH,2,6,P24,30,Emi and I are at Oxford University now.,4,are,[CLS],Emi,and,I,[MASK],at,Oxford,University,now,.,[SEP],,,,,,,,,,,,,,,
3793,556,NH,2,6,P24,33,This is the dining hall.,2,is,[CLS],This,[MASK],the,dining,hall,.,[SEP],,,,,,,,,,,,,,,,,,
3794,560,NH,2,6,P24,37,Now I'm looking at the real thing.,3,'m,[CLS],Now,I,[MASK],looking,at,the,real,thing,.,[SEP],,,,,,,,,,,,,,,
3795,561,NH,2,6,P24,38,It's amazing.,2,'s,[CLS],It,[MASK],amazing,.,[SEP],,,,,,,,,,,,,,,,,,,,
3796,563,NH,2,6,P24,40,The world is full of interesting places.,3,is,[CLS],The,world,[MASK],full,of,interesting,places,.,[SEP],,,,,,,,,,,,,,,,
3797,576,NH,2,8,P32,5,I’m here to learn about jobs in restaurants.,2,’m,[CLS],I,[MASK],here,to,learn,about,jobs,in,restaurants,.,[SEP],,,,,,,,,,,,,,
3798,579,NH,2,8,P34,8,I want to be a chef.,4,be,[CLS],I,want,to,[MASK],a,chef,.,[SEP],,,,,,,,,,,,,,,,,
3799,581,NH,2,8,P34,10,How was it?,2,was,[CLS],How,[MASK],it,?,[SEP],,,,,,,,,,,,,,,,,,,,
3800,582,NH,2,8,P34,11,"It was interesting, but I got tired.",2,was,[CLS],It,[MASK],interesting,",",but,I,got,tired,.,[SEP],,,,,,,,,,,,,,,
3801,586,NH,2,8,P34,15,I want to be a journalist.,4,be,[CLS],I,want,to,[MASK],a,journalist,.,[SEP],,,,,,,,,,,,,,,,,
3802,593,NH,2,9,P36,5,Newspapers are important to people everywhere.,2,are,[CLS],Newspapers,[MASK],important,to,people,everywhere,.,[SEP],,,,,,,,,,,,,,,,,
3803,607,NH,2,9,P38,19,It’s all about your heart.,2,’s,[CLS],It,[MASK],all,about,your,heart,.,[SEP],,,,,,,,,,,,,,,,,
3804,609,NH,2,9,P38,21,"To play abroad is not easy, but I really want to try.",4,is,[CLS],To,play,abroad,[MASK],not,easy,",",but,I,really,want,to,try,.,[SEP],,,,,,,,,,
3805,613,NH,2,10,P42,4,"I’m going to invite our teachers, too.",2,’m,[CLS],I,[MASK],going,to,invite,our,teachers,",",too,.,[SEP],,,,,,,,,,,,,,
3806,619,NH,2,10,P42,10,I’m so happy.,2,’m,[CLS],I,[MASK],so,happy,.,[SEP],,,,,,,,,,,,,,,,,,,
3807,621,NH,2,10,P42,12,I’m free on Sunday.,2,’m,[CLS],I,[MASK],free,on,Sunday,.,[SEP],,,,,,,,,,,,,,,,,,
3808,624,NH,2,11,P46,1,I want to be a computer programmer.,4,be,[CLS],I,want,to,[MASK],a,computer,programmer,.,[SEP],,,,,,,,,,,,,,,,
3809,628,NH,2,11,P46,5,So the job is perfect for me.,4,is,[CLS],So,the,job,[MASK],perfect,for,me,.,[SEP],,,,,,,,,,,,,,,,
3810,629,NH,2,11,P46,6,"To be a good programmer, I study math, science, and English really hard.",2,be,[CLS],To,[MASK],a,good,programmer,",",I,study,math,",",science,",",and,English,really,hard,.,[SEP],,,,,,,
3811,631,NH,2,12,P48,2,I’m Kevin Parker.,2,’m,[CLS],I,[MASK],Kevin,Parker,.,[SEP],,,,,,,,,,,,,,,,,,,
3812,632,NH,2,12,P48,3,I’m from the United States.,2,’m,[CLS],I,[MASK],from,the,United,States,.,[SEP],,,,,,,,,,,,,,,,,
3813,633,NH,2,12,P48,4,I’m going to talk about my dream.,2,’m,[CLS],I,[MASK],going,to,talk,about,my,dream,.,[SEP],,,,,,,,,,,,,,,
3814,635,NH,2,12,P48,6,My favorite place is Yosemite National Park.,4,is,[CLS],My,favorite,place,[MASK],Yosemite,National,Park,.,[SEP],,,,,,,,,,,,,,,,
3815,636,NH,2,12,P48,7,It’s a World Heritage Site.,2,’s,[CLS],It,[MASK],a,World,Heritage,Site,.,[SEP],,,,,,,,,,,,,,,,,
3816,637,NH,2,12,P48,8,It’s famous for its very tall trees.,2,’s,[CLS],It,[MASK],famous,for,its,very,tall,trees,.,[SEP],,,,,,,,,,,,,,,
3817,640,NH,2,12,P48,11,So I want to be a park ranger there.,5,be,[CLS],So,I,want,to,[MASK],a,park,ranger,there,.,[SEP],,,,,,,,,,,,,,
3818,648,NH,2,13,P50,2,"Ben, her neighbor, was a good friend.",6,was,[CLS],Ben,",",her,neighbor,",",[MASK],a,good,friend,.,[SEP],,,,,,,,,,,,,,
3819,650,NH,2,13,P50,4,"Hey, that’s my cow.",4,’s,[CLS],Hey,",",that,[MASK],my,cow,.,[SEP],,,,,,,,,,,,,,,,,
3820,651,NH,2,13,P50,5,"No, that’s my cow.",4,’s,[CLS],No,",",that,[MASK],my,cow,.,[SEP],,,,,,,,,,,,,,,,,
3821,657,NH,2,13,P50,11,It’s mine.,2,’s,[CLS],It,[MASK],mine,.,[SEP],,,,,,,,,,,,,,,,,,,,
3822,658,NH,2,13,P50,12,What are you saying?,2,are,[CLS],What,[MASK],you,saying,?,[SEP],,,,,,,,,,,,,,,,,,,
3823,659,NH,2,13,P50,13,It’s my cow!,2,’s,[CLS],It,[MASK],my,cow,!,[SEP],,,,,,,,,,,,,,,,,,,
3824,664,NH,2,13,P51,18,Who are you?,2,are,[CLS],Who,[MASK],you,?,[SEP],,,,,,,,,,,,,,,,,,,,
3825,666,NH,2,13,P51,20,I’m a traveling carpenter.,2,’m,[CLS],I,[MASK],a,traveling,carpenter,.,[SEP],,,,,,,,,,,,,,,,,,
3826,668,NH,2,13,P51,22,I’m looking for work.,2,’m,[CLS],I,[MASK],looking,for,work,.,[SEP],,,,,,,,,,,,,,,,,,
3827,681,NH,2,13,P52,35,She was very surprised.,2,was,[CLS],She,[MASK],very,surprised,.,[SEP],,,,,,,,,,,,,,,,,,,
3828,682,NH,2,13,P52,36,What’s this?,2,’s,[CLS],What,[MASK],this,?,[SEP],,,,,,,,,,,,,,,,,,,,
3829,690,NH,2,13,P53,44,"I’m sorry about the cow, Mary.",2,’m,[CLS],I,[MASK],sorry,about,the,cow,",",Mary,.,[SEP],,,,,,,,,,,,,,,
3830,691,NH,2,13,P53,45,"Please take it back, and be my friend again.",7,be,[CLS],Please,take,it,back,",",and,[MASK],my,friend,again,.,[SEP],,,,,,,,,,,,,
3831,706,NH,2,14,P54,2,You’re a member of the family. ,2,’re,[CLS],You,[MASK],a,member,of,the,family,.,[SEP],,,,,,,,,,,,,,,,
3832,710,NH,2,14,P54,6,Communication is important.,2,is,[CLS],Communication,[MASK],important,.,[SEP],,,,,,,,,,,,,,,,,,,,
3833,721,NH,2,14,P58,17,Everyone in my host family is kind to me.,6,is,[CLS],Everyone,in,my,host,family,[MASK],kind,to,me,.,[SEP],,,,,,,,,,,,,,
3834,726,NH,2,14,P58,22,"Say, I’m sorry.",4,’m,[CLS],Say,",",I,[MASK],sorry,.,[SEP],,,,,,,,,,,,,,,,,,
3835,733,NH,2,14,P60,29,I’m sad.  ,2,’m,[CLS],I,[MASK],sad,.,[SEP],,,,,,,,,,,,,,,,,,,,
3836,734,NH,2,14,P60,30,My host family is very busy.,4,is,[CLS],My,host,family,[MASK],very,busy,.,[SEP],,,,,,,,,,,,,,,,,
3837,741,NH,2,14,P60,37,They’re kind and interesting.,2,’re,[CLS],They,[MASK],kind,and,interesting,.,[SEP],,,,,,,,,,,,,,,,,,
3838,744,NH,2,14,P60,40,You’re right.  ,2,’re,[CLS],You,[MASK],right,.,[SEP],,,,,,,,,,,,,,,,,,,,
3839,748,NH,2,14,P60,44,"Actually, they’re very friendly.",4,’re,[CLS],Actually,",",they,[MASK],very,friendly,.,[SEP],,,,,,,,,,,,,,,,,
3840,752,NH,2,15,P64,3,This is Meg.,2,is,[CLS],This,[MASK],Meg.,[SEP],,,,,,,,,,,,,,,,,,,,,
3841,757,NH,2,15,P64,8,What’s up?,2,’s,[CLS],What,[MASK],up,?,[SEP],,,,,,,,,,,,,,,,,,,,
3842,758,NH,2,15,P64,9,"It’s warm and sunny today, so I’m going to ride my bike to the park.",2,’s,[CLS],It,[MASK],warm,and,sunny,today,",",so,I,’m,going,to,ride,my,bike,to,the,park,.,[SEP],,,,,
3843,760,NH,2,15,P64,11,"I’m sorry, but I can’t.",2,’m,[CLS],I,[MASK],sorry,",",but,I,ca,n’t,.,[SEP],,,,,,,,,,,,,,,
3844,765,NH,2,16,P68,2,These are universal design products.,2,are,[CLS],These,[MASK],universal,design,products,.,[SEP],,,,,,,,,,,,,,,,,,
3845,767,NH,2,16,P68,4,"If you are interested, we will send you a catalog.",3,are,[CLS],If,you,[MASK],interested,",",we,will,send,you,a,catalog,.,[SEP],,,,,,,,,,,,
3846,768,NH,2,16,P68,5,Our phone number is 5390-7416.,4,is,[CLS],Our,phone,number,[MASK],5390-7416,.,[SEP],,,,,,,,,,,,,,,,,,
3847,774,NH,2,16,P70,11,It’s a universal design.,2,’s,[CLS],It,[MASK],a,universal,design,.,[SEP],,,,,,,,,,,,,,,,,,
3848,775,NH,2,16,P70,12,What’s a universal design?,2,’s,[CLS],What,[MASK],a,universal,design,?,[SEP],,,,,,,,,,,,,,,,,,
3849,776,NH,2,16,P70,13,It’s a design for everyone.,2,’s,[CLS],It,[MASK],a,design,for,everyone,.,[SEP],,,,,,,,,,,,,,,,,
3850,777,NH,2,16,P70,14,I think universal designs are great.,5,are,[CLS],I,think,universal,designs,[MASK],great,.,[SEP],,,,,,,,,,,,,,,,,
3851,781,NH,2,16,P72,18,"I tried to get on a bus, but it was difficult.",11,was,[CLS],I,tried,to,get,on,a,bus,",",but,it,[MASK],difficult,.,[SEP],,,,,,,,,,,
3852,782,NH,2,16,P72,19,The bus door was wide.,4,was,[CLS],The,bus,door,[MASK],wide,.,[SEP],,,,,,,,,,,,,,,,,,
3853,783,NH,2,16,P72,20,"Even so, it was very hard.",5,was,[CLS],Even,so,",",it,[MASK],very,hard,.,[SEP],,,,,,,,,,,,,,,,
3854,787,NH,2,16,P74,24,Universal design products are all around us.,4,are,[CLS],Universal,design,products,[MASK],all,around,us,.,[SEP],,,,,,,,,,,,,,,,
3855,792,NH,2,16,P74,29,"If you’re in a wheelchair, or pushing a stroller, you can use the ramp.",3,’re,[CLS],If,you,[MASK],in,a,wheelchair,",",or,pushing,a,stroller,",",you,can,use,the,ramp,.,[SEP],,,,,,
3856,794,NH,2,16,P74,31,I think it’s great because the products are useful for everyone.,4,’s,[CLS],I,think,it,[MASK],great,because,the,products,are,useful,for,everyone,.,[SEP],,,,,,,,,,,
3857,808,NH,2,17,P78,14,You’re welcome.,2,’re,[CLS],You,[MASK],welcome,.,[SEP],,,,,,,,,,,,,,,,,,,,
3858,810,NH,2,18,P80,2,There is a single cushion on the stage.,2,is,[CLS],There,[MASK],a,single,cushion,on,the,stage,.,[SEP],,,,,,,,,,,,,,,
3859,811,NH,2,18,P80,3,There are many seats for the audience.,2,are,[CLS],There,[MASK],many,seats,for,the,audience,.,[SEP],,,,,,,,,,,,,,,,
3860,818,NH,2,18,P82,10,What is rakugo like?,2,is,[CLS],What,[MASK],rakugo,like,?,[SEP],,,,,,,,,,,,,,,,,,,
3861,821,NH,2,18,P82,13,Is there a special stage set?,1,Is,[CLS],[MASK],there,a,special,stage,set,?,[SEP],,,,,,,,,,,,,,,,,
3862,822,NH,2,18,P82,14,"Yes, there is.",4,is,[CLS],Yes,",",there,[MASK],.,[SEP],,,,,,,,,,,,,,,,,,,
3863,823,NH,2,18,P82,15,But it’s simple.,3,’s,[CLS],But,it,[MASK],simple,.,[SEP],,,,,,,,,,,,,,,,,,,
3864,824,NH,2,18,P82,16,There’s only a cushion.,2,’s,[CLS],There,[MASK],only,a,cushion,.,[SEP],,,,,,,,,,,,,,,,,,
3865,825,NH,2,18,P82,17,Are there any props?,1,Are,[CLS],[MASK],there,any,props,?,[SEP],,,,,,,,,,,,,,,,,,,
3866,826,NH,2,18,P82,18,"Yes, there are.",4,are,[CLS],Yes,",",there,[MASK],.,[SEP],,,,,,,,,,,,,,,,,,,
3867,829,NH,2,18,P84,21,"These days, rakugo is spreading to other countries.",5,is,[CLS],These,days,",",rakugo,[MASK],spreading,to,other,countries,.,[SEP],,,,,,,,,,,,,,
3868,830,NH,2,18,P84,22,"Their cultures are different, so rakugo performers change parts of the stories.",3,are,[CLS],Their,cultures,[MASK],different,",",so,rakugo,performers,change,parts,of,the,stories,.,[SEP],,,,,,,,,,
3869,832,NH,2,18,P84,24,Laughter is a strong bridge.,2,is,[CLS],Laughter,[MASK],a,strong,bridge,.,[SEP],,,,,,,,,,,,,,,,,,
3870,833,NH,2,18,P84,25,Some doctors think that laughter is also good for our health.,6,is,[CLS],Some,doctors,think,that,laughter,[MASK],also,good,for,our,health,.,[SEP],,,,,,,,,,,,
3871,837,NH,2,18,P86,29,"In a cafeteria, three classmates are talking about scary things.",7,are,[CLS],In,a,cafeteria,",",three,classmates,[MASK],talking,about,scary,things,.,[SEP],,,,,,,,,,,,
3872,838,NH,2,18,P86,30,I’m scared of snakes.,2,’m,[CLS],I,[MASK],scared,of,snakes,.,[SEP],,,,,,,,,,,,,,,,,,
3873,839,NH,2,18,P86,31,"Well, I’m scared of tests.",4,’m,[CLS],Well,",",I,[MASK],scared,of,tests,.,[SEP],,,,,,,,,,,,,,,,
3874,842,NH,2,18,P86,33,I’m scared of… donuts.,2,’m,[CLS],I,[MASK],scared,of,…,donuts,.,[SEP],,,,,,,,,,,,,,,,,
3875,845,NH,2,18,P86,36,That’s interesting.,2,’s,[CLS],That,[MASK],interesting,.,[SEP],,,,,,,,,,,,,,,,,,,,
